,STATEFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
3279,54,2010,TMAT_fac,8,West Virginia,WV
3280,55,2010,TMAT_fac,6,Wisconsin,WI
3281,02,2010,TMAT_fac,0,Alaska,AK
3282,38,2010,TMAT_fac,0,North Dakota,ND
3283,46,2010,TMAT_fac,0,South Dakota,SD
3284,56,2010,TMAT_fac,0,Wyoming,WY
3285,72,2010,TMAT_fac,0,Puerto Rico,PR
3286,00,2010,Med_TMAT_fac,342,United States,US
3287,01,2010,Med_TMAT_fac,1,Alabama,AL
3288,04,2010,Med_TMAT_fac,7,Arizona,AZ
3289,06,2010,Med_TMAT_fac,36,California,CA
3290,08,2010,Med_TMAT_fac,4,Colorado,CO
3291,09,2010,Med_TMAT_fac,12,Connecticut,CT
3292,10,2010,Med_TMAT_fac,4,Delaware,DE
3293,11,2010,Med_TMAT_fac,1,District of Columbia,DC
3294,12,2010,Med_TMAT_fac,12,Florida,FL
3295,13,2010,Med_TMAT_fac,2,Georgia,GA
3296,15,2010,Med_TMAT_fac,2,Hawaii,HI
3297,17,2010,Med_TMAT_fac,5,Illinois,IL
3298,18,2010,Med_TMAT_fac,3,Indiana,IN
3299,20,2010,Med_TMAT_fac,2,Kansas,KS
3300,21,2010,Med_TMAT_fac,1,Kentucky,KY
3301,23,2010,Med_TMAT_fac,4,Maine,ME
3302,24,2010,Med_TMAT_fac,36,Maryland,MD
3303,25,2010,Med_TMAT_fac,23,Massachusetts,MA
3304,26,2010,Med_TMAT_fac,15,Michigan,MI
3305,27,2010,Med_TMAT_fac,5,Minnesota,MN
3306,32,2010,Med_TMAT_fac,8,Nevada,NV
3307,33,2010,Med_TMAT_fac,3,New Hampshire,NH
3308,34,2010,Med_TMAT_fac,12,New Jersey,NJ
3309,35,2010,Med_TMAT_fac,1,New Mexico,NM
3310,36,2010,Med_TMAT_fac,70,New York,NY
3311,37,2010,Med_TMAT_fac,7,North Carolina,NC
3312,39,2010,Med_TMAT_fac,6,Ohio,OH
3313,41,2010,Med_TMAT_fac,5,Oregon,OR
3314,42,2010,Med_TMAT_fac,19,Pennsylvania,PA
3315,44,2010,Med_TMAT_fac,5,Rhode Island,RI
3316,45,2010,Med_TMAT_fac,1,South Carolina,SC
3317,48,2010,Med_TMAT_fac,2,Texas,TX
3318,49,2010,Med_TMAT_fac,9,Utah,UT
3319,50,2010,Med_TMAT_fac,7,Vermont,VT
3320,51,2010,Med_TMAT_fac,3,Virginia,VA
3321,53,2010,Med_TMAT_fac,3,Washington,WA
3322,55,2010,Med_TMAT_fac,6,Wisconsin,WI
3323,02,2010,Med_TMAT_fac,0,Alaska,AK
3324,05,2010,Med_TMAT_fac,0,Arkansas,AR
3325,16,2010,Med_TMAT_fac,0,Idaho,ID
3326,19,2010,Med_TMAT_fac,0,Iowa,IA
3327,22,2010,Med_TMAT_fac,0,Louisiana,LA
3328,28,2010,Med_TMAT_fac,0,Mississippi,MS
3329,29,2010,Med_TMAT_fac,0,Missouri,MO
3330,30,2010,Med_TMAT_fac,0,Montana,MT
3331,31,2010,Med_TMAT_fac,0,Nebraska,NE
3332,38,2010,Med_TMAT_fac,0,North Dakota,ND
3333,40,2010,Med_TMAT_fac,0,Oklahoma,OK
3334,46,2010,Med_TMAT_fac,0,South Dakota,SD
3335,47,2010,Med_TMAT_fac,0,Tennessee,TN
3336,54,2010,Med_TMAT_fac,0,West Virginia,WV
3337,56,2010,Med_TMAT_fac,0,Wyoming,WY
3338,72,2010,Med_TMAT_fac,0,Puerto Rico,PR
3339,00,2010,AMAT_fac,0,United States,US
3340,01,2010,AMAT_fac,0,Alabama,AL
3341,02,2010,AMAT_fac,0,Alaska,AK
3342,04,2010,AMAT_fac,0,Arizona,AZ
3343,05,2010,AMAT_fac,0,Arkansas,AR
3344,06,2010,AMAT_fac,0,California,CA
3345,08,2010,AMAT_fac,0,Colorado,CO
3346,09,2010,AMAT_fac,0,Connecticut,CT
3347,10,2010,AMAT_fac,0,Delaware,DE
3348,11,2010,AMAT_fac,0,District of Columbia,DC
3349,12,2010,AMAT_fac,0,Florida,FL
3350,13,2010,AMAT_fac,0,Georgia,GA
3351,15,2010,AMAT_fac,0,Hawaii,HI
3352,16,2010,AMAT_fac,0,Idaho,ID
3353,17,2010,AMAT_fac,0,Illinois,IL
3354,18,2010,AMAT_fac,0,Indiana,IN
3355,19,2010,AMAT_fac,0,Iowa,IA
3356,20,2010,AMAT_fac,0,Kansas,KS
3357,21,2010,AMAT_fac,0,Kentucky,KY
3358,22,2010,AMAT_fac,0,Louisiana,LA
3359,23,2010,AMAT_fac,0,Maine,ME
3360,24,2010,AMAT_fac,0,Maryland,MD
3361,25,2010,AMAT_fac,0,Massachusetts,MA
3362,26,2010,AMAT_fac,0,Michigan,MI
3363,27,2010,AMAT_fac,0,Minnesota,MN
3364,28,2010,AMAT_fac,0,Mississippi,MS
3365,29,2010,AMAT_fac,0,Missouri,MO
3366,30,2010,AMAT_fac,0,Montana,MT
3367,31,2010,AMAT_fac,0,Nebraska,NE
3368,32,2010,AMAT_fac,0,Nevada,NV
3369,33,2010,AMAT_fac,0,New Hampshire,NH
3370,34,2010,AMAT_fac,0,New Jersey,NJ
3371,35,2010,AMAT_fac,0,New Mexico,NM
3372,36,2010,AMAT_fac,0,New York,NY
3373,37,2010,AMAT_fac,0,North Carolina,NC
3374,38,2010,AMAT_fac,0,North Dakota,ND
3375,39,2010,AMAT_fac,0,Ohio,OH
3376,40,2010,AMAT_fac,0,Oklahoma,OK
3377,41,2010,AMAT_fac,0,Oregon,OR
3378,42,2010,AMAT_fac,0,Pennsylvania,PA
3379,44,2010,AMAT_fac,0,Rhode Island,RI
3380,45,2010,AMAT_fac,0,South Carolina,SC
3381,46,2010,AMAT_fac,0,South Dakota,SD
3382,47,2010,AMAT_fac,0,Tennessee,TN
3383,48,2010,AMAT_fac,0,Texas,TX
3384,49,2010,AMAT_fac,0,Utah,UT
3385,50,2010,AMAT_fac,0,Vermont,VT
3386,51,2010,AMAT_fac,0,Virginia,VA
3387,53,2010,AMAT_fac,0,Washington,WA
3388,54,2010,AMAT_fac,0,West Virginia,WV
3389,55,2010,AMAT_fac,0,Wisconsin,WI
3390,56,2010,AMAT_fac,0,Wyoming,WY
3391,72,2010,AMAT_fac,0,Puerto Rico,PR
3392,00,2010,Med_AMAT_fac,0,United States,US
3393,01,2010,Med_AMAT_fac,0,Alabama,AL
3394,02,2010,Med_AMAT_fac,0,Alaska,AK
3395,04,2010,Med_AMAT_fac,0,Arizona,AZ
3396,05,2010,Med_AMAT_fac,0,Arkansas,AR
3397,06,2010,Med_AMAT_fac,0,California,CA
3398,08,2010,Med_AMAT_fac,0,Colorado,CO
3399,09,2010,Med_AMAT_fac,0,Connecticut,CT
3400,10,2010,Med_AMAT_fac,0,Delaware,DE
3401,11,2010,Med_AMAT_fac,0,District of Columbia,DC
3402,12,2010,Med_AMAT_fac,0,Florida,FL
3403,13,2010,Med_AMAT_fac,0,Georgia,GA
3404,15,2010,Med_AMAT_fac,0,Hawaii,HI
3405,16,2010,Med_AMAT_fac,0,Idaho,ID
3406,17,2010,Med_AMAT_fac,0,Illinois,IL
3407,18,2010,Med_AMAT_fac,0,Indiana,IN
3408,19,2010,Med_AMAT_fac,0,Iowa,IA
3409,20,2010,Med_AMAT_fac,0,Kansas,KS
3410,21,2010,Med_AMAT_fac,0,Kentucky,KY
3411,22,2010,Med_AMAT_fac,0,Louisiana,LA
3412,23,2010,Med_AMAT_fac,0,Maine,ME
3413,24,2010,Med_AMAT_fac,0,Maryland,MD
3414,25,2010,Med_AMAT_fac,0,Massachusetts,MA
3415,26,2010,Med_AMAT_fac,0,Michigan,MI
3416,27,2010,Med_AMAT_fac,0,Minnesota,MN
3417,28,2010,Med_AMAT_fac,0,Mississippi,MS
3418,29,2010,Med_AMAT_fac,0,Missouri,MO
3419,30,2010,Med_AMAT_fac,0,Montana,MT
3420,31,2010,Med_AMAT_fac,0,Nebraska,NE
3421,32,2010,Med_AMAT_fac,0,Nevada,NV
3422,33,2010,Med_AMAT_fac,0,New Hampshire,NH
3423,34,2010,Med_AMAT_fac,0,New Jersey,NJ
3424,35,2010,Med_AMAT_fac,0,New Mexico,NM
3425,36,2010,Med_AMAT_fac,0,New York,NY
3426,37,2010,Med_AMAT_fac,0,North Carolina,NC
3427,38,2010,Med_AMAT_fac,0,North Dakota,ND
3428,39,2010,Med_AMAT_fac,0,Ohio,OH
3429,40,2010,Med_AMAT_fac,0,Oklahoma,OK
3430,41,2010,Med_AMAT_fac,0,Oregon,OR
3431,42,2010,Med_AMAT_fac,0,Pennsylvania,PA
3432,44,2010,Med_AMAT_fac,0,Rhode Island,RI
3433,45,2010,Med_AMAT_fac,0,South Carolina,SC
3434,46,2010,Med_AMAT_fac,0,South Dakota,SD
3435,47,2010,Med_AMAT_fac,0,Tennessee,TN
3436,48,2010,Med_AMAT_fac,0,Texas,TX
3437,49,2010,Med_AMAT_fac,0,Utah,UT
3438,50,2010,Med_AMAT_fac,0,Vermont,VT
3439,51,2010,Med_AMAT_fac,0,Virginia,VA
3440,53,2010,Med_AMAT_fac,0,Washington,WA
3441,54,2010,Med_AMAT_fac,0,West Virginia,WV
3442,55,2010,Med_AMAT_fac,0,Wisconsin,WI
3443,56,2010,Med_AMAT_fac,0,Wyoming,WY
3444,72,2010,Med_AMAT_fac,0,Puerto Rico,PR
3445,00,2011,SA_fac,11537,United States,US
3446,01,2011,SA_fac,104,Alabama,AL
3447,02,2011,SA_fac,59,Alaska,AK
3448,04,2011,SA_fac,171,Arizona,AZ
3449,05,2011,SA_fac,60,Arkansas,AR
3450,06,2011,SA_fac,1386,California,CA
3451,08,2011,SA_fac,387,Colorado,CO
3452,09,2011,SA_fac,142,Connecticut,CT
3453,10,2011,SA_fac,30,Delaware,DE
3454,11,2011,SA_fac,34,District of Columbia,DC
3455,12,2011,SA_fac,471,Florida,FL
3456,13,2011,SA_fac,171,Georgia,GA
3457,15,2011,SA_fac,112,Hawaii,HI
3458,16,2011,SA_fac,89,Idaho,ID
3459,17,2011,SA_fac,609,Illinois,IL
3460,18,2011,SA_fac,236,Indiana,IN
3461,19,2011,SA_fac,85,Iowa,IA
3462,20,2011,SA_fac,205,Kansas,KS
3463,21,2011,SA_fac,296,Kentucky,KY
3464,22,2011,SA_fac,107,Louisiana,LA
3465,23,2011,SA_fac,179,Maine,ME
3466,24,2011,SA_fac,311,Maryland,MD
3467,25,2011,SA_fac,244,Massachusetts,MA
3468,26,2011,SA_fac,450,Michigan,MI
3469,27,2011,SA_fac,303,Minnesota,MN
3470,28,2011,SA_fac,71,Mississippi,MS
3471,29,2011,SA_fac,257,Missouri,MO
3472,30,2011,SA_fac,45,Montana,MT
3473,31,2011,SA_fac,100,Nebraska,NE
3474,32,2011,SA_fac,62,Nevada,NV
3475,33,2011,SA_fac,39,New Hampshire,NH
3476,34,2011,SA_fac,317,New Jersey,NJ
3477,35,2011,SA_fac,95,New Mexico,NM
3478,36,2011,SA_fac,815,New York,NY
3479,37,2011,SA_fac,349,North Carolina,NC
3480,38,2011,SA_fac,52,North Dakota,ND
3481,39,2011,SA_fac,304,Ohio,OH
3482,40,2011,SA_fac,166,Oklahoma,OK
3483,41,2011,SA_fac,208,Oregon,OR
3484,42,2011,SA_fac,463,Pennsylvania,PA
3485,44,2011,SA_fac,50,Rhode Island,RI
3486,45,2011,SA_fac,92,South Carolina,SC
3487,46,2011,SA_fac,53,South Dakota,SD
3488,47,2011,SA_fac,172,Tennessee,TN
3489,48,2011,SA_fac,403,Texas,TX
3490,49,2011,SA_fac,130,Utah,UT
3491,50,2011,SA_fac,33,Vermont,VT
3492,51,2011,SA_fac,141,Virginia,VA
3493,53,2011,SA_fac,416,Washington,WA
3494,54,2011,SA_fac,79,West Virginia,WV
3495,55,2011,SA_fac,214,Wisconsin,WI
3496,56,2011,SA_fac,44,Wyoming,WY
3497,72,2011,SA_fac,126,Puerto Rico,PR
3498,00,2011,Med_SA_fac,6516,United States,US
3499,01,2011,Med_SA_fac,49,Alabama,AL
3500,02,2011,Med_SA_fac,47,Alaska,AK
3501,04,2011,Med_SA_fac,91,Arizona,AZ
3502,05,2011,Med_SA_fac,16,Arkansas,AR
3503,06,2011,Med_SA_fac,419,California,CA
3504,08,2011,Med_SA_fac,156,Colorado,CO
3505,09,2011,Med_SA_fac,112,Connecticut,CT
3506,10,2011,Med_SA_fac,19,Delaware,DE
3507,11,2011,Med_SA_fac,18,District of Columbia,DC
3508,12,2011,Med_SA_fac,158,Florida,FL
3509,13,2011,Med_SA_fac,76,Georgia,GA
3510,15,2011,Med_SA_fac,20,Hawaii,HI
3511,16,2011,Med_SA_fac,57,Idaho,ID
3512,17,2011,Med_SA_fac,278,Illinois,IL
3513,18,2011,Med_SA_fac,143,Indiana,IN
3514,19,2011,Med_SA_fac,78,Iowa,IA
3515,20,2011,Med_SA_fac,149,Kansas,KS
3516,21,2011,Med_SA_fac,107,Kentucky,KY
3517,22,2011,Med_SA_fac,27,Louisiana,LA
3518,23,2011,Med_SA_fac,151,Maine,ME
3519,24,2011,Med_SA_fac,192,Maryland,MD
3520,25,2011,Med_SA_fac,155,Massachusetts,MA
3521,26,2011,Med_SA_fac,308,Michigan,MI
3522,27,2011,Med_SA_fac,132,Minnesota,MN
3523,28,2011,Med_SA_fac,45,Mississippi,MS
3524,29,2011,Med_SA_fac,154,Missouri,MO
3525,30,2011,Med_SA_fac,37,Montana,MT
3526,31,2011,Med_SA_fac,74,Nebraska,NE
3527,32,2011,Med_SA_fac,25,Nevada,NV
3528,33,2011,Med_SA_fac,20,New Hampshire,NH
3529,34,2011,Med_SA_fac,158,New Jersey,NJ
3530,35,2011,Med_SA_fac,69,New Mexico,NM
3531,36,2011,Med_SA_fac,701,New York,NY
3532,37,2011,Med_SA_fac,229,North Carolina,NC
3533,38,2011,Med_SA_fac,19,North Dakota,ND
3534,39,2011,Med_SA_fac,261,Ohio,OH
3535,40,2011,Med_SA_fac,115,Oklahoma,OK
3536,41,2011,Med_SA_fac,149,Oregon,OR
3537,42,2011,Med_SA_fac,366,Pennsylvania,PA
3538,44,2011,Med_SA_fac,45,Rhode Island,RI
3539,45,2011,Med_SA_fac,58,South Carolina,SC
3540,46,2011,Med_SA_fac,34,South Dakota,SD
3541,47,2011,Med_SA_fac,102,Tennessee,TN
3542,48,2011,Med_SA_fac,234,Texas,TX
3543,49,2011,Med_SA_fac,66,Utah,UT
3544,50,2011,Med_SA_fac,30,Vermont,VT
3545,51,2011,Med_SA_fac,81,Virginia,VA
3546,53,2011,Med_SA_fac,229,Washington,WA
3547,54,2011,Med_SA_fac,59,West Virginia,WV
3548,55,2011,Med_SA_fac,158,Wisconsin,WI
3549,56,2011,Med_SA_fac,33,Wyoming,WY
3550,72,2011,Med_SA_fac,7,Puerto Rico,PR
3551,00,2011,SMAT_fac,2832,United States,US
3552,01,2011,SMAT_fac,30,Alabama,AL
3553,02,2011,SMAT_fac,6,Alaska,AK
3554,04,2011,SMAT_fac,69,Arizona,AZ
3555,05,2011,SMAT_fac,9,Arkansas,AR
3556,06,2011,SMAT_fac,309,California,CA
3557,08,2011,SMAT_fac,40,Colorado,CO
3558,09,2011,SMAT_fac,47,Connecticut,CT
3559,10,2011,SMAT_fac,12,Delaware,DE
3560,11,2011,SMAT_fac,12,District of Columbia,DC
3561,12,2011,SMAT_fac,103,Florida,FL
3562,13,2011,SMAT_fac,70,Georgia,GA
3563,15,2011,SMAT_fac,6,Hawaii,HI
3564,16,2011,SMAT_fac,10,Idaho,ID
3565,17,2011,SMAT_fac,120,Illinois,IL
3566,18,2011,SMAT_fac,37,Indiana,IN
3567,19,2011,SMAT_fac,8,Iowa,IA
3568,20,2011,SMAT_fac,24,Kansas,KS
3569,21,2011,SMAT_fac,23,Kentucky,KY
3570,22,2011,SMAT_fac,17,Louisiana,LA
3571,23,2011,SMAT_fac,46,Maine,ME
3572,24,2011,SMAT_fac,137,Maryland,MD
3573,25,2011,SMAT_fac,115,Massachusetts,MA
3574,26,2011,SMAT_fac,104,Michigan,MI
3575,27,2011,SMAT_fac,53,Minnesota,MN
3576,28,2011,SMAT_fac,9,Mississippi,MS
3577,29,2011,SMAT_fac,47,Missouri,MO
3578,30,2011,SMAT_fac,10,Montana,MT
3579,31,2011,SMAT_fac,11,Nebraska,NE
3580,32,2011,SMAT_fac,14,Nevada,NV
3581,33,2011,SMAT_fac,15,New Hampshire,NH
3582,34,2011,SMAT_fac,78,New Jersey,NJ
3583,35,2011,SMAT_fac,25,New Mexico,NM
3584,36,2011,SMAT_fac,386,New York,NY
3585,37,2011,SMAT_fac,88,North Carolina,NC
3586,38,2011,SMAT_fac,3,North Dakota,ND
3587,39,2011,SMAT_fac,76,Ohio,OH
3588,40,2011,SMAT_fac,22,Oklahoma,OK
3589,41,2011,SMAT_fac,33,Oregon,OR
3590,42,2011,SMAT_fac,128,Pennsylvania,PA
3591,44,2011,SMAT_fac,23,Rhode Island,RI
3592,45,2011,SMAT_fac,28,South Carolina,SC
3593,46,2011,SMAT_fac,3,South Dakota,SD
3594,47,2011,SMAT_fac,35,Tennessee,TN
3595,48,2011,SMAT_fac,124,Texas,TX
3596,49,2011,SMAT_fac,30,Utah,UT
3597,50,2011,SMAT_fac,16,Vermont,VT
3598,51,2011,SMAT_fac,58,Virginia,VA
3599,53,2011,SMAT_fac,59,Washington,WA
3600,54,2011,SMAT_fac,25,West Virginia,WV
3601,55,2011,SMAT_fac,56,Wisconsin,WI
3602,56,2011,SMAT_fac,10,Wyoming,WY
3603,72,2011,SMAT_fac,13,Puerto Rico,PR
3604,00,2011,Med_SMAT_fac,1789,United States,US
3605,01,2011,Med_SMAT_fac,7,Alabama,AL
3606,02,2011,Med_SMAT_fac,5,Alaska,AK
3607,04,2011,Med_SMAT_fac,43,Arizona,AZ
3608,05,2011,Med_SMAT_fac,1,Arkansas,AR
3609,06,2011,Med_SMAT_fac,125,California,CA
3610,08,2011,Med_SMAT_fac,21,Colorado,CO
3611,09,2011,Med_SMAT_fac,42,Connecticut,CT
3612,10,2011,Med_SMAT_fac,8,Delaware,DE
3613,11,2011,Med_SMAT_fac,9,District of Columbia,DC
3614,12,2011,Med_SMAT_fac,34,Florida,FL
3615,13,2011,Med_SMAT_fac,21,Georgia,GA
3616,15,2011,Med_SMAT_fac,4,Hawaii,HI
3617,16,2011,Med_SMAT_fac,4,Idaho,ID
3618,17,2011,Med_SMAT_fac,72,Illinois,IL
3619,18,2011,Med_SMAT_fac,25,Indiana,IN
3620,19,2011,Med_SMAT_fac,3,Iowa,IA
3621,20,2011,Med_SMAT_fac,16,Kansas,KS
3622,21,2011,Med_SMAT_fac,7,Kentucky,KY
3623,22,2011,Med_SMAT_fac,3,Louisiana,LA
3624,23,2011,Med_SMAT_fac,38,Maine,ME
3625,24,2011,Med_SMAT_fac,107,Maryland,MD
3626,25,2011,Med_SMAT_fac,90,Massachusetts,MA
3627,26,2011,Med_SMAT_fac,73,Michigan,MI
3628,27,2011,Med_SMAT_fac,23,Minnesota,MN
3629,28,2011,Med_SMAT_fac,5,Mississippi,MS
3630,29,2011,Med_SMAT_fac,22,Missouri,MO
3631,30,2011,Med_SMAT_fac,7,Montana,MT
3632,31,2011,Med_SMAT_fac,5,Nebraska,NE
3633,32,2011,Med_SMAT_fac,11,Nevada,NV
3634,33,2011,Med_SMAT_fac,10,New Hampshire,NH
3635,34,2011,Med_SMAT_fac,53,New Jersey,NJ
3636,35,2011,Med_SMAT_fac,16,New Mexico,NM
3637,36,2011,Med_SMAT_fac,369,New York,NY
3638,37,2011,Med_SMAT_fac,53,North Carolina,NC
3639,38,2011,Med_SMAT_fac,3,North Dakota,ND
3640,39,2011,Med_SMAT_fac,58,Ohio,OH
3641,40,2011,Med_SMAT_fac,10,Oklahoma,OK
3642,41,2011,Med_SMAT_fac,22,Oregon,OR
3643,42,2011,Med_SMAT_fac,109,Pennsylvania,PA
3644,44,2011,Med_SMAT_fac,21,Rhode Island,RI
3645,45,2011,Med_SMAT_fac,9,South Carolina,SC
3646,46,2011,Med_SMAT_fac,1,South Dakota,SD
3647,47,2011,Med_SMAT_fac,10,Tennessee,TN
3648,48,2011,Med_SMAT_fac,51,Texas,TX
3649,49,2011,Med_SMAT_fac,17,Utah,UT
3650,50,2011,Med_SMAT_fac,15,Vermont,VT
3651,51,2011,Med_SMAT_fac,27,Virginia,VA
3652,53,2011,Med_SMAT_fac,39,Washington,WA
3653,54,2011,Med_SMAT_fac,14,West Virginia,WV
3654,55,2011,Med_SMAT_fac,43,Wisconsin,WI
3655,56,2011,Med_SMAT_fac,8,Wyoming,WY
3656,72,2011,Med_SMAT_fac,0,Puerto Rico,PR
3657,00,2011,TMAT_fac,552,United States,US
3658,01,2011,TMAT_fac,9,Alabama,AL
3659,04,2011,TMAT_fac,19,Arizona,AZ
3660,05,2011,TMAT_fac,2,Arkansas,AR
3661,06,2011,TMAT_fac,60,California,CA
3662,08,2011,TMAT_fac,6,Colorado,CO
3663,09,2011,TMAT_fac,19,Connecticut,CT
3664,10,2011,TMAT_fac,6,Delaware,DE
3665,11,2011,TMAT_fac,1,District of Columbia,DC
3666,12,2011,TMAT_fac,34,Florida,FL
3667,13,2011,TMAT_fac,15,Georgia,GA
3668,15,2011,TMAT_fac,2,Hawaii,HI
3669,16,2011,TMAT_fac,2,Idaho,ID
3670,17,2011,TMAT_fac,17,Illinois,IL
3671,18,2011,TMAT_fac,9,Indiana,IN
3672,19,2011,TMAT_fac,3,Iowa,IA
3673,20,2011,TMAT_fac,3,Kansas,KS
3674,21,2011,TMAT_fac,7,Kentucky,KY
3675,22,2011,TMAT_fac,4,Louisiana,LA
3676,23,2011,TMAT_fac,3,Maine,ME
3677,24,2011,TMAT_fac,31,Maryland,MD
3678,25,2011,TMAT_fac,31,Massachusetts,MA
3679,26,2011,TMAT_fac,16,Michigan,MI
3680,27,2011,TMAT_fac,14,Minnesota,MN
3681,28,2011,TMAT_fac,1,Mississippi,MS
3682,29,2011,TMAT_fac,3,Missouri,MO
3683,30,2011,TMAT_fac,1,Montana,MT
3684,31,2011,TMAT_fac,1,Nebraska,NE
3685,32,2011,TMAT_fac,6,Nevada,NV
3686,33,2011,TMAT_fac,4,New Hampshire,NH
3687,34,2011,TMAT_fac,14,New Jersey,NJ
3688,35,2011,TMAT_fac,2,New Mexico,NM
3689,36,2011,TMAT_fac,56,New York,NY
3690,37,2011,TMAT_fac,18,North Carolina,NC
3691,39,2011,TMAT_fac,8,Ohio,OH
3692,40,2011,TMAT_fac,1,Oklahoma,OK
3693,41,2011,TMAT_fac,10,Oregon,OR
3694,42,2011,TMAT_fac,23,Pennsylvania,PA
3695,44,2011,TMAT_fac,7,Rhode Island,RI
3696,45,2011,TMAT_fac,11,South Carolina,SC
3697,47,2011,TMAT_fac,2,Tennessee,TN
3698,48,2011,TMAT_fac,20,Texas,TX
3699,49,2011,TMAT_fac,10,Utah,UT
3700,50,2011,TMAT_fac,6,Vermont,VT
3701,51,2011,TMAT_fac,14,Virginia,VA
3702,53,2011,TMAT_fac,7,Washington,WA
3703,54,2011,TMAT_fac,8,West Virginia,WV
3704,55,2011,TMAT_fac,6,Wisconsin,WI
3705,02,2011,TMAT_fac,0,Alaska,AK
3706,38,2011,TMAT_fac,0,North Dakota,ND
3707,46,2011,TMAT_fac,0,South Dakota,SD
3708,56,2011,TMAT_fac,0,Wyoming,WY
3709,72,2011,TMAT_fac,0,Puerto Rico,PR
3710,00,2011,Med_TMAT_fac,354,United States,US
3711,01,2011,Med_TMAT_fac,2,Alabama,AL
3712,04,2011,Med_TMAT_fac,12,Arizona,AZ
3713,06,2011,Med_TMAT_fac,40,California,CA
3714,08,2011,Med_TMAT_fac,5,Colorado,CO
3715,09,2011,Med_TMAT_fac,18,Connecticut,CT
3716,10,2011,Med_TMAT_fac,4,Delaware,DE
3717,11,2011,Med_TMAT_fac,1,District of Columbia,DC
3718,12,2011,Med_TMAT_fac,12,Florida,FL
3719,13,2011,Med_TMAT_fac,3,Georgia,GA
3720,15,2011,Med_TMAT_fac,2,Hawaii,HI
3721,17,2011,Med_TMAT_fac,7,Illinois,IL
3722,18,2011,Med_TMAT_fac,4,Indiana,IN
3723,20,2011,Med_TMAT_fac,1,Kansas,KS
3724,21,2011,Med_TMAT_fac,2,Kentucky,KY
3725,23,2011,Med_TMAT_fac,3,Maine,ME
3726,24,2011,Med_TMAT_fac,28,Maryland,MD
3727,25,2011,Med_TMAT_fac,29,Massachusetts,MA
3728,26,2011,Med_TMAT_fac,14,Michigan,MI
3729,27,2011,Med_TMAT_fac,7,Minnesota,MN
3730,32,2011,Med_TMAT_fac,6,Nevada,NV
3731,33,2011,Med_TMAT_fac,3,New Hampshire,NH
3732,34,2011,Med_TMAT_fac,11,New Jersey,NJ
3733,35,2011,Med_TMAT_fac,1,New Mexico,NM
3734,36,2011,Med_TMAT_fac,55,New York,NY
3735,37,2011,Med_TMAT_fac,7,North Carolina,NC
3736,39,2011,Med_TMAT_fac,5,Ohio,OH
3737,41,2011,Med_TMAT_fac,6,Oregon,OR
3738,42,2011,Med_TMAT_fac,21,Pennsylvania,PA
3739,44,2011,Med_TMAT_fac,7,Rhode Island,RI
3740,45,2011,Med_TMAT_fac,1,South Carolina,SC
3741,48,2011,Med_TMAT_fac,9,Texas,TX
3742,49,2011,Med_TMAT_fac,8,Utah,UT
3743,50,2011,Med_TMAT_fac,6,Vermont,VT
3744,51,2011,Med_TMAT_fac,3,Virginia,VA
3745,53,2011,Med_TMAT_fac,4,Washington,WA
3746,54,2011,Med_TMAT_fac,1,West Virginia,WV
3747,55,2011,Med_TMAT_fac,6,Wisconsin,WI
3748,02,2011,Med_TMAT_fac,0,Alaska,AK
3749,05,2011,Med_TMAT_fac,0,Arkansas,AR
3750,16,2011,Med_TMAT_fac,0,Idaho,ID
3751,19,2011,Med_TMAT_fac,0,Iowa,IA
3752,22,2011,Med_TMAT_fac,0,Louisiana,LA
3753,28,2011,Med_TMAT_fac,0,Mississippi,MS
3754,29,2011,Med_TMAT_fac,0,Missouri,MO
3755,30,2011,Med_TMAT_fac,0,Montana,MT
3756,31,2011,Med_TMAT_fac,0,Nebraska,NE
3757,38,2011,Med_TMAT_fac,0,North Dakota,ND
3758,40,2011,Med_TMAT_fac,0,Oklahoma,OK
3759,46,2011,Med_TMAT_fac,0,South Dakota,SD
3760,47,2011,Med_TMAT_fac,0,Tennessee,TN
3761,56,2011,Med_TMAT_fac,0,Wyoming,WY
3762,72,2011,Med_TMAT_fac,0,Puerto Rico,PR
3763,00,2011,AMAT_fac,0,United States,US
3764,01,2011,AMAT_fac,0,Alabama,AL
3765,02,2011,AMAT_fac,0,Alaska,AK
3766,04,2011,AMAT_fac,0,Arizona,AZ
3767,05,2011,AMAT_fac,0,Arkansas,AR
3768,06,2011,AMAT_fac,0,California,CA
3769,08,2011,AMAT_fac,0,Colorado,CO
3770,09,2011,AMAT_fac,0,Connecticut,CT
3771,10,2011,AMAT_fac,0,Delaware,DE
3772,11,2011,AMAT_fac,0,District of Columbia,DC
3773,12,2011,AMAT_fac,0,Florida,FL
3774,13,2011,AMAT_fac,0,Georgia,GA
3775,15,2011,AMAT_fac,0,Hawaii,HI
3776,16,2011,AMAT_fac,0,Idaho,ID
3777,17,2011,AMAT_fac,0,Illinois,IL
3778,18,2011,AMAT_fac,0,Indiana,IN
3779,19,2011,AMAT_fac,0,Iowa,IA
3780,20,2011,AMAT_fac,0,Kansas,KS
3781,21,2011,AMAT_fac,0,Kentucky,KY
3782,22,2011,AMAT_fac,0,Louisiana,LA
3783,23,2011,AMAT_fac,0,Maine,ME
3784,24,2011,AMAT_fac,0,Maryland,MD
