,STATEFP,DISTRICT,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
25291,48,28,2010,SA_fac,44,Texas,TX
25292,48,29,2010,SA_fac,69,Texas,TX
25293,48,3,2010,SA_fac,8,Texas,TX
25294,48,30,2010,SA_fac,35,Texas,TX
25295,48,31,2010,SA_fac,5,Texas,TX
25296,48,32,2010,SA_fac,43,Texas,TX
25297,48,33,2010,SA_fac,65,Texas,TX
25298,48,34,2010,SA_fac,16,Texas,TX
25299,48,35,2010,SA_fac,49,Texas,TX
25300,48,36,2010,SA_fac,72,Texas,TX
25301,48,4,2010,SA_fac,23,Texas,TX
25302,48,5,2010,SA_fac,38,Texas,TX
25303,48,6,2010,SA_fac,31,Texas,TX
25304,48,7,2010,SA_fac,69,Texas,TX
25305,48,8,2010,SA_fac,73,Texas,TX
25306,48,9,2010,SA_fac,74,Texas,TX
25307,49,1,2010,SA_fac,30,Utah,UT
25308,49,2,2010,SA_fac,80,Utah,UT
25309,49,3,2010,SA_fac,73,Utah,UT
25310,49,4,2010,SA_fac,70,Utah,UT
25311,50,1,2010,SA_fac,33,Vermont,VT
25312,51,1,2010,SA_fac,17,Virginia,VA
25313,51,10,2010,SA_fac,19,Virginia,VA
25314,51,11,2010,SA_fac,11,Virginia,VA
25315,51,2,2010,SA_fac,17,Virginia,VA
25316,51,3,2010,SA_fac,12,Virginia,VA
25317,51,4,2010,SA_fac,17,Virginia,VA
25318,51,5,2010,SA_fac,10,Virginia,VA
25319,51,6,2010,SA_fac,7,Virginia,VA
25320,51,7,2010,SA_fac,8,Virginia,VA
25321,51,8,2010,SA_fac,17,Virginia,VA
25322,51,9,2010,SA_fac,19,Virginia,VA
25323,53,1,2010,SA_fac,171,Washington,WA
25324,53,10,2010,SA_fac,64,Washington,WA
25325,53,2,2010,SA_fac,60,Washington,WA
25326,53,3,2010,SA_fac,51,Washington,WA
25327,53,4,2010,SA_fac,46,Washington,WA
25328,53,5,2010,SA_fac,50,Washington,WA
25329,53,6,2010,SA_fac,90,Washington,WA
25330,53,7,2010,SA_fac,152,Washington,WA
25331,53,8,2010,SA_fac,169,Washington,WA
25332,53,9,2010,SA_fac,161,Washington,WA
25333,54,1,2010,SA_fac,23,West Virginia,WV
25334,54,2,2010,SA_fac,14,West Virginia,WV
25335,54,3,2010,SA_fac,25,West Virginia,WV
25336,55,1,2010,SA_fac,66,Wisconsin,WI
25337,55,2,2010,SA_fac,39,Wisconsin,WI
25338,55,3,2010,SA_fac,34,Wisconsin,WI
25339,55,4,2010,SA_fac,47,Wisconsin,WI
25340,55,5,2010,SA_fac,59,Wisconsin,WI
25341,55,6,2010,SA_fac,54,Wisconsin,WI
25342,55,7,2010,SA_fac,38,Wisconsin,WI
25343,55,8,2010,SA_fac,27,Wisconsin,WI
25344,56,1,2010,SA_fac,41,Wyoming,WY
25345,72,1,2010,SA_fac,123,Puerto Rico,PR
25346,1,1,2010,Med_SA_fac,5,Alabama,AL
25347,1,2,2010,Med_SA_fac,7,Alabama,AL
25348,1,3,2010,Med_SA_fac,6,Alabama,AL
25349,1,4,2010,Med_SA_fac,10,Alabama,AL
25350,1,5,2010,Med_SA_fac,5,Alabama,AL
25351,1,6,2010,Med_SA_fac,9,Alabama,AL
25352,1,7,2010,Med_SA_fac,14,Alabama,AL
25353,2,1,2010,Med_SA_fac,41,Alaska,AK
25354,4,1,2010,Med_SA_fac,66,Arizona,AZ
25355,4,2,2010,Med_SA_fac,18,Arizona,AZ
25356,4,3,2010,Med_SA_fac,45,Arizona,AZ
25357,4,4,2010,Med_SA_fac,42,Arizona,AZ
25358,4,5,2010,Med_SA_fac,31,Arizona,AZ
25359,4,6,2010,Med_SA_fac,31,Arizona,AZ
25360,4,7,2010,Med_SA_fac,31,Arizona,AZ
25361,4,8,2010,Med_SA_fac,31,Arizona,AZ
25362,4,9,2010,Med_SA_fac,31,Arizona,AZ
25363,5,2,2010,Med_SA_fac,7,Arkansas,AR
25364,5,3,2010,Med_SA_fac,2,Arkansas,AR
25365,5,4,2010,Med_SA_fac,1,Arkansas,AR
25366,6,1,2010,Med_SA_fac,20,California,CA
25367,6,10,2010,Med_SA_fac,7,California,CA
25368,6,11,2010,Med_SA_fac,7,California,CA
25369,6,12,2010,Med_SA_fac,14,California,CA
25370,6,13,2010,Med_SA_fac,34,California,CA
25371,6,14,2010,Med_SA_fac,19,California,CA
25372,6,15,2010,Med_SA_fac,27,California,CA
25373,6,16,2010,Med_SA_fac,24,California,CA
25374,6,17,2010,Med_SA_fac,33,California,CA
25375,6,18,2010,Med_SA_fac,21,California,CA
25376,6,19,2010,Med_SA_fac,13,California,CA
25377,6,2,2010,Med_SA_fac,10,California,CA
25378,6,20,2010,Med_SA_fac,17,California,CA
25379,6,21,2010,Med_SA_fac,32,California,CA
25380,6,22,2010,Med_SA_fac,22,California,CA
25381,6,23,2010,Med_SA_fac,141,California,CA
25382,6,24,2010,Med_SA_fac,17,California,CA
25383,6,25,2010,Med_SA_fac,136,California,CA
25384,6,26,2010,Med_SA_fac,136,California,CA
25385,6,27,2010,Med_SA_fac,146,California,CA
25386,6,28,2010,Med_SA_fac,130,California,CA
25387,6,29,2010,Med_SA_fac,130,California,CA
25388,6,3,2010,Med_SA_fac,31,California,CA
25389,6,30,2010,Med_SA_fac,136,California,CA
25390,6,31,2010,Med_SA_fac,16,California,CA
25391,6,32,2010,Med_SA_fac,130,California,CA
25392,6,33,2010,Med_SA_fac,130,California,CA
25393,6,34,2010,Med_SA_fac,130,California,CA
25394,6,35,2010,Med_SA_fac,146,California,CA
25395,6,36,2010,Med_SA_fac,15,California,CA
25396,6,37,2010,Med_SA_fac,130,California,CA
25397,6,38,2010,Med_SA_fac,134,California,CA
25398,6,39,2010,Med_SA_fac,150,California,CA
25399,6,4,2010,Med_SA_fac,31,California,CA
25400,6,40,2010,Med_SA_fac,130,California,CA
25401,6,41,2010,Med_SA_fac,15,California,CA
25402,6,42,2010,Med_SA_fac,15,California,CA
25403,6,43,2010,Med_SA_fac,130,California,CA
25404,6,44,2010,Med_SA_fac,130,California,CA
25405,6,45,2010,Med_SA_fac,4,California,CA
25406,6,46,2010,Med_SA_fac,4,California,CA
25407,6,47,2010,Med_SA_fac,134,California,CA
25408,6,48,2010,Med_SA_fac,4,California,CA
25409,6,49,2010,Med_SA_fac,33,California,CA
25410,6,5,2010,Med_SA_fac,24,California,CA
25411,6,50,2010,Med_SA_fac,44,California,CA
25412,6,51,2010,Med_SA_fac,34,California,CA
25413,6,52,2010,Med_SA_fac,29,California,CA
25414,6,53,2010,Med_SA_fac,29,California,CA
25415,6,6,2010,Med_SA_fac,16,California,CA
25416,6,7,2010,Med_SA_fac,12,California,CA
25417,6,8,2010,Med_SA_fac,17,California,CA
25418,6,9,2010,Med_SA_fac,23,California,CA
25419,8,1,2010,Med_SA_fac,46,Colorado,CO
25420,8,2,2010,Med_SA_fac,35,Colorado,CO
25421,8,3,2010,Med_SA_fac,43,Colorado,CO
25422,8,4,2010,Med_SA_fac,52,Colorado,CO
25423,8,5,2010,Med_SA_fac,14,Colorado,CO
25424,8,6,2010,Med_SA_fac,22,Colorado,CO
25425,8,7,2010,Med_SA_fac,20,Colorado,CO
25426,9,1,2010,Med_SA_fac,40,Connecticut,CT
25427,9,2,2010,Med_SA_fac,83,Connecticut,CT
25428,9,3,2010,Med_SA_fac,57,Connecticut,CT
25429,9,4,2010,Med_SA_fac,53,Connecticut,CT
25430,9,5,2010,Med_SA_fac,89,Connecticut,CT
25431,10,1,2010,Med_SA_fac,18,Delaware,DE
25432,11,1,2010,Med_SA_fac,17,District of Columbia,DC
25433,12,1,2010,Med_SA_fac,10,Florida,FL
25434,12,10,2010,Med_SA_fac,7,Florida,FL
25435,12,11,2010,Med_SA_fac,7,Florida,FL
25436,12,12,2010,Med_SA_fac,21,Florida,FL
25437,12,13,2010,Med_SA_fac,8,Florida,FL
25438,12,14,2010,Med_SA_fac,9,Florida,FL
25439,12,15,2010,Med_SA_fac,15,Florida,FL
25440,12,16,2010,Med_SA_fac,13,Florida,FL
25441,12,17,2010,Med_SA_fac,13,Florida,FL
25442,12,18,2010,Med_SA_fac,11,Florida,FL
25443,12,19,2010,Med_SA_fac,9,Florida,FL
25444,12,2,2010,Med_SA_fac,18,Florida,FL
25445,12,20,2010,Med_SA_fac,15,Florida,FL
25446,12,21,2010,Med_SA_fac,6,Florida,FL
25447,12,22,2010,Med_SA_fac,15,Florida,FL
25448,12,23,2010,Med_SA_fac,35,Florida,FL
25449,12,24,2010,Med_SA_fac,35,Florida,FL
25450,12,25,2010,Med_SA_fac,32,Florida,FL
25451,12,26,2010,Med_SA_fac,29,Florida,FL
25452,12,27,2010,Med_SA_fac,26,Florida,FL
25453,12,3,2010,Med_SA_fac,6,Florida,FL
25454,12,4,2010,Med_SA_fac,8,Florida,FL
25455,12,5,2010,Med_SA_fac,10,Florida,FL
25456,12,6,2010,Med_SA_fac,12,Florida,FL
25457,12,7,2010,Med_SA_fac,8,Florida,FL
25458,12,8,2010,Med_SA_fac,12,Florida,FL
25459,12,9,2010,Med_SA_fac,12,Florida,FL
25460,13,1,2010,Med_SA_fac,6,Georgia,GA
25461,13,10,2010,Med_SA_fac,8,Georgia,GA
25462,13,11,2010,Med_SA_fac,11,Georgia,GA
25463,13,12,2010,Med_SA_fac,13,Georgia,GA
25464,13,13,2010,Med_SA_fac,13,Georgia,GA
25465,13,14,2010,Med_SA_fac,4,Georgia,GA
25466,13,2,2010,Med_SA_fac,10,Georgia,GA
25467,13,3,2010,Med_SA_fac,6,Georgia,GA
25468,13,4,2010,Med_SA_fac,8,Georgia,GA
25469,13,5,2010,Med_SA_fac,12,Georgia,GA
25470,13,6,2010,Med_SA_fac,16,Georgia,GA
25471,13,7,2010,Med_SA_fac,3,Georgia,GA
25472,13,8,2010,Med_SA_fac,9,Georgia,GA
25473,13,9,2010,Med_SA_fac,7,Georgia,GA
25474,15,1,2010,Med_SA_fac,12,Hawaii,HI
25475,15,2,2010,Med_SA_fac,20,Hawaii,HI
25476,16,1,2010,Med_SA_fac,19,Idaho,ID
25477,16,2,2010,Med_SA_fac,26,Idaho,ID
25478,17,1,2010,Med_SA_fac,105,Illinois,IL
25479,17,10,2010,Med_SA_fac,117,Illinois,IL
25480,17,11,2010,Med_SA_fac,118,Illinois,IL
25481,17,12,2010,Med_SA_fac,19,Illinois,IL
25482,17,13,2010,Med_SA_fac,15,Illinois,IL
25483,17,14,2010,Med_SA_fac,38,Illinois,IL
25484,17,15,2010,Med_SA_fac,40,Illinois,IL
25485,17,16,2010,Med_SA_fac,25,Illinois,IL
25486,17,17,2010,Med_SA_fac,31,Illinois,IL
25487,17,18,2010,Med_SA_fac,18,Illinois,IL
25488,17,2,2010,Med_SA_fac,108,Illinois,IL
25489,17,3,2010,Med_SA_fac,112,Illinois,IL
25490,17,4,2010,Med_SA_fac,100,Illinois,IL
25491,17,5,2010,Med_SA_fac,107,Illinois,IL
25492,17,6,2010,Med_SA_fac,131,Illinois,IL
25493,17,7,2010,Med_SA_fac,100,Illinois,IL
25494,17,8,2010,Med_SA_fac,112,Illinois,IL
25495,17,9,2010,Med_SA_fac,100,Illinois,IL
25496,18,1,2010,Med_SA_fac,12,Indiana,IN
25497,18,2,2010,Med_SA_fac,20,Indiana,IN
25498,18,3,2010,Med_SA_fac,26,Indiana,IN
25499,18,4,2010,Med_SA_fac,15,Indiana,IN
25500,18,5,2010,Med_SA_fac,22,Indiana,IN
25501,18,6,2010,Med_SA_fac,27,Indiana,IN
25502,18,7,2010,Med_SA_fac,12,Indiana,IN
25503,18,8,2010,Med_SA_fac,26,Indiana,IN
25504,18,9,2010,Med_SA_fac,15,Indiana,IN
25505,19,1,2010,Med_SA_fac,10,Iowa,IA
25506,19,2,2010,Med_SA_fac,25,Iowa,IA
25507,19,3,2010,Med_SA_fac,14,Iowa,IA
25508,19,4,2010,Med_SA_fac,30,Iowa,IA
25509,20,1,2010,Med_SA_fac,45,Kansas,KS
25510,20,2,2010,Med_SA_fac,38,Kansas,KS
25511,20,3,2010,Med_SA_fac,19,Kansas,KS
25512,20,4,2010,Med_SA_fac,46,Kansas,KS
25513,21,1,2010,Med_SA_fac,22,Kentucky,KY
25514,21,2,2010,Med_SA_fac,16,Kentucky,KY
25515,21,3,2010,Med_SA_fac,8,Kentucky,KY
25516,21,4,2010,Med_SA_fac,29,Kentucky,KY
25517,21,5,2010,Med_SA_fac,26,Kentucky,KY
25518,21,6,2010,Med_SA_fac,17,Kentucky,KY
25519,22,1,2010,Med_SA_fac,7,Louisiana,LA
25520,22,2,2010,Med_SA_fac,5,Louisiana,LA
25521,22,3,2010,Med_SA_fac,7,Louisiana,LA
25522,22,4,2010,Med_SA_fac,4,Louisiana,LA
25523,22,5,2010,Med_SA_fac,5,Louisiana,LA
25524,22,6,2010,Med_SA_fac,4,Louisiana,LA
25525,23,1,2010,Med_SA_fac,64,Maine,ME
25526,23,2,2010,Med_SA_fac,84,Maine,ME
25527,24,1,2010,Med_SA_fac,51,Maryland,MD
25528,24,2,2010,Med_SA_fac,108,Maryland,MD
25529,24,3,2010,Med_SA_fac,117,Maryland,MD
25530,24,4,2010,Med_SA_fac,18,Maryland,MD
25531,24,5,2010,Med_SA_fac,26,Maryland,MD
25532,24,6,2010,Med_SA_fac,32,Maryland,MD
25533,24,7,2010,Med_SA_fac,91,Maryland,MD
25534,24,8,2010,Med_SA_fac,28,Maryland,MD
25535,25,1,2010,Med_SA_fac,37,Massachusetts,MA
25536,25,2,2010,Med_SA_fac,41,Massachusetts,MA
25537,25,3,2010,Med_SA_fac,52,Massachusetts,MA
25538,25,4,2010,Med_SA_fac,75,Massachusetts,MA
25539,25,5,2010,Med_SA_fac,75,Massachusetts,MA
25540,25,6,2010,Med_SA_fac,35,Massachusetts,MA
25541,25,7,2010,Med_SA_fac,65,Massachusetts,MA
25542,25,8,2010,Med_SA_fac,70,Massachusetts,MA
25543,25,9,2010,Med_SA_fac,31,Massachusetts,MA
25544,26,1,2010,Med_SA_fac,40,Michigan,MI
25545,26,10,2010,Med_SA_fac,31,Michigan,MI
25546,26,11,2010,Med_SA_fac,90,Michigan,MI
25547,26,12,2010,Med_SA_fac,76,Michigan,MI
25548,26,13,2010,Med_SA_fac,66,Michigan,MI
25549,26,14,2010,Med_SA_fac,90,Michigan,MI
25550,26,2,2010,Med_SA_fac,38,Michigan,MI
25551,26,3,2010,Med_SA_fac,25,Michigan,MI
25552,26,4,2010,Med_SA_fac,26,Michigan,MI
25553,26,5,2010,Med_SA_fac,32,Michigan,MI
25554,26,6,2010,Med_SA_fac,21,Michigan,MI
25555,26,7,2010,Med_SA_fac,27,Michigan,MI
25556,26,8,2010,Med_SA_fac,33,Michigan,MI
25557,26,9,2010,Med_SA_fac,36,Michigan,MI
25558,27,1,2010,Med_SA_fac,11,Minnesota,MN
25559,27,2,2010,Med_SA_fac,8,Minnesota,MN
25560,27,3,2010,Med_SA_fac,30,Minnesota,MN
25561,27,4,2010,Med_SA_fac,10,Minnesota,MN
25562,27,5,2010,Med_SA_fac,38,Minnesota,MN
25563,27,6,2010,Med_SA_fac,38,Minnesota,MN
25564,27,7,2010,Med_SA_fac,22,Minnesota,MN
25565,27,8,2010,Med_SA_fac,31,Minnesota,MN
25566,28,1,2010,Med_SA_fac,15,Mississippi,MS
25567,28,2,2010,Med_SA_fac,15,Mississippi,MS
25568,28,3,2010,Med_SA_fac,11,Mississippi,MS
25569,28,4,2010,Med_SA_fac,9,Mississippi,MS
25570,29,1,2010,Med_SA_fac,12,Missouri,MO
25571,29,2,2010,Med_SA_fac,12,Missouri,MO
25572,29,3,2010,Med_SA_fac,22,Missouri,MO
25573,29,4,2010,Med_SA_fac,26,Missouri,MO
25574,29,5,2010,Med_SA_fac,29,Missouri,MO
25575,29,6,2010,Med_SA_fac,35,Missouri,MO
25576,29,7,2010,Med_SA_fac,18,Missouri,MO
25577,29,8,2010,Med_SA_fac,38,Missouri,MO
25578,30,1,2010,Med_SA_fac,32,Montana,MT
25579,31,1,2010,Med_SA_fac,27,Nebraska,NE
25580,31,2,2010,Med_SA_fac,21,Nebraska,NE
25581,31,3,2010,Med_SA_fac,27,Nebraska,NE
25582,32,1,2010,Med_SA_fac,19,Nevada,NV
25583,32,2,2010,Med_SA_fac,12,Nevada,NV
25584,32,3,2010,Med_SA_fac,19,Nevada,NV
25585,32,4,2010,Med_SA_fac,19,Nevada,NV
25586,33,1,2010,Med_SA_fac,13,New Hampshire,NH
25587,33,2,2010,Med_SA_fac,17,New Hampshire,NH
25588,34,1,2010,Med_SA_fac,17,New Jersey,NJ
25589,34,10,2010,Med_SA_fac,54,New Jersey,NJ
25590,34,11,2010,Med_SA_fac,44,New Jersey,NJ
25591,34,12,2010,Med_SA_fac,27,New Jersey,NJ
25592,34,2,2010,Med_SA_fac,35,New Jersey,NJ
25593,34,3,2010,Med_SA_fac,8,New Jersey,NJ
25594,34,4,2010,Med_SA_fac,20,New Jersey,NJ
25595,34,5,2010,Med_SA_fac,19,New Jersey,NJ
25596,34,6,2010,Med_SA_fac,12,New Jersey,NJ
25597,34,7,2010,Med_SA_fac,61,New Jersey,NJ
25598,34,8,2010,Med_SA_fac,60,New Jersey,NJ
25599,34,9,2010,Med_SA_fac,25,New Jersey,NJ
25600,35,1,2010,Med_SA_fac,21,New Mexico,NM
25601,35,2,2010,Med_SA_fac,40,New Mexico,NM
25602,35,3,2010,Med_SA_fac,35,New Mexico,NM
25603,36,1,2010,Med_SA_fac,54,New York,NY
25604,36,10,2010,Med_SA_fac,198,New York,NY
25605,36,11,2010,Med_SA_fac,97,New York,NY
25606,36,12,2010,Med_SA_fac,244,New York,NY
25607,36,13,2010,Med_SA_fac,193,New York,NY
25608,36,14,2010,Med_SA_fac,118,New York,NY
25609,36,15,2010,Med_SA_fac,72,New York,NY
25610,36,16,2010,Med_SA_fac,108,New York,NY
25611,36,17,2010,Med_SA_fac,47,New York,NY
25612,36,18,2010,Med_SA_fac,75,New York,NY
25613,36,19,2010,Med_SA_fac,64,New York,NY
25614,36,2,2010,Med_SA_fac,105,New York,NY
25615,36,20,2010,Med_SA_fac,41,New York,NY
25616,36,21,2010,Med_SA_fac,36,New York,NY
25617,36,22,2010,Med_SA_fac,25,New York,NY
25618,36,23,2010,Med_SA_fac,33,New York,NY
25619,36,24,2010,Med_SA_fac,28,New York,NY
25620,36,25,2010,Med_SA_fac,23,New York,NY
25621,36,26,2010,Med_SA_fac,48,New York,NY
25622,36,27,2010,Med_SA_fac,84,New York,NY
25623,36,3,2010,Med_SA_fac,151,New York,NY
25624,36,4,2010,Med_SA_fac,51,New York,NY
25625,36,5,2010,Med_SA_fac,97,New York,NY
25626,36,6,2010,Med_SA_fac,46,New York,NY
25627,36,7,2010,Med_SA_fac,244,New York,NY
25628,36,8,2010,Med_SA_fac,123,New York,NY
25629,36,9,2010,Med_SA_fac,77,New York,NY
25630,37,1,2010,Med_SA_fac,41,North Carolina,NC
25631,37,10,2010,Med_SA_fac,24,North Carolina,NC
25632,37,11,2010,Med_SA_fac,21,North Carolina,NC
25633,37,12,2010,Med_SA_fac,9,North Carolina,NC
25634,37,13,2010,Med_SA_fac,24,North Carolina,NC
25635,37,2,2010,Med_SA_fac,28,North Carolina,NC
25636,37,3,2010,Med_SA_fac,26,North Carolina,NC
25637,37,4,2010,Med_SA_fac,33,North Carolina,NC
25638,37,5,2010,Med_SA_fac,19,North Carolina,NC
25639,37,6,2010,Med_SA_fac,26,North Carolina,NC
25640,37,7,2010,Med_SA_fac,23,North Carolina,NC
25641,37,8,2010,Med_SA_fac,20,North Carolina,NC
25642,37,9,2010,Med_SA_fac,30,North Carolina,NC
25643,38,1,2010,Med_SA_fac,17,North Dakota,ND
25644,39,1,2010,Med_SA_fac,19,Ohio,OH
25645,39,10,2010,Med_SA_fac,12,Ohio,OH
25646,39,11,2010,Med_SA_fac,45,Ohio,OH
25647,39,12,2010,Med_SA_fac,36,Ohio,OH
25648,39,13,2010,Med_SA_fac,31,Ohio,OH
25649,39,14,2010,Med_SA_fac,59,Ohio,OH
25650,39,15,2010,Med_SA_fac,40,Ohio,OH
25651,39,16,2010,Med_SA_fac,64,Ohio,OH
25652,39,2,2010,Med_SA_fac,26,Ohio,OH
25653,39,3,2010,Med_SA_fac,27,Ohio,OH
25654,39,4,2010,Med_SA_fac,20,Ohio,OH
25655,39,5,2010,Med_SA_fac,25,Ohio,OH
25656,39,6,2010,Med_SA_fac,35,Ohio,OH
25657,39,7,2010,Med_SA_fac,27,Ohio,OH
25658,39,8,2010,Med_SA_fac,16,Ohio,OH
25659,39,9,2010,Med_SA_fac,48,Ohio,OH
25660,40,1,2010,Med_SA_fac,17,Oklahoma,OK
25661,40,2,2010,Med_SA_fac,31,Oklahoma,OK
25662,40,3,2010,Med_SA_fac,19,Oklahoma,OK
25663,40,4,2010,Med_SA_fac,46,Oklahoma,OK
25664,40,5,2010,Med_SA_fac,31,Oklahoma,OK
25665,41,1,2010,Med_SA_fac,45,Oregon,OR
25666,41,2,2010,Med_SA_fac,40,Oregon,OR
25667,41,3,2010,Med_SA_fac,31,Oregon,OR
25668,41,4,2010,Med_SA_fac,31,Oregon,OR
25669,41,5,2010,Med_SA_fac,44,Oregon,OR
25670,42,1,2010,Med_SA_fac,72,Pennsylvania,PA
25671,42,10,2010,Med_SA_fac,30,Pennsylvania,PA
25672,42,11,2010,Med_SA_fac,28,Pennsylvania,PA
25673,42,12,2010,Med_SA_fac,65,Pennsylvania,PA
25674,42,13,2010,Med_SA_fac,77,Pennsylvania,PA
25675,42,14,2010,Med_SA_fac,51,Pennsylvania,PA
25676,42,15,2010,Med_SA_fac,28,Pennsylvania,PA
25677,42,16,2010,Med_SA_fac,28,Pennsylvania,PA
25678,42,17,2010,Med_SA_fac,22,Pennsylvania,PA
25679,42,18,2010,Med_SA_fac,63,Pennsylvania,PA
25680,42,2,2010,Med_SA_fac,77,Pennsylvania,PA
25681,42,3,2010,Med_SA_fac,29,Pennsylvania,PA
25682,42,4,2010,Med_SA_fac,21,Pennsylvania,PA
25683,42,5,2010,Med_SA_fac,43,Pennsylvania,PA
25684,42,6,2010,Med_SA_fac,34,Pennsylvania,PA
25685,42,7,2010,Med_SA_fac,53,Pennsylvania,PA
25686,42,8,2010,Med_SA_fac,26,Pennsylvania,PA
25687,42,9,2010,Med_SA_fac,49,Pennsylvania,PA
25688,44,1,2010,Med_SA_fac,37,Rhode Island,RI
25689,44,2,2010,Med_SA_fac,44,Rhode Island,RI
25690,45,1,2010,Med_SA_fac,7,South Carolina,SC
25691,45,2,2010,Med_SA_fac,11,South Carolina,SC
25692,45,3,2010,Med_SA_fac,15,South Carolina,SC
25693,45,4,2010,Med_SA_fac,5,South Carolina,SC
25694,45,5,2010,Med_SA_fac,13,South Carolina,SC
25695,45,6,2010,Med_SA_fac,21,South Carolina,SC
25696,45,7,2010,Med_SA_fac,9,South Carolina,SC
25697,46,1,2010,Med_SA_fac,36,South Dakota,SD
25698,47,1,2010,Med_SA_fac,13,Tennessee,TN
25699,47,2,2010,Med_SA_fac,13,Tennessee,TN
25700,47,3,2010,Med_SA_fac,7,Tennessee,TN
25701,47,4,2010,Med_SA_fac,8,Tennessee,TN
25702,47,5,2010,Med_SA_fac,7,Tennessee,TN
25703,47,6,2010,Med_SA_fac,8,Tennessee,TN
25704,47,7,2010,Med_SA_fac,14,Tennessee,TN
25705,47,8,2010,Med_SA_fac,16,Tennessee,TN
25706,47,9,2010,Med_SA_fac,3,Tennessee,TN
25707,48,1,2010,Med_SA_fac,7,Texas,TX
25708,48,10,2010,Med_SA_fac,28,Texas,TX
25709,48,11,2010,Med_SA_fac,7,Texas,TX
25710,48,12,2010,Med_SA_fac,14,Texas,TX
25711,48,13,2010,Med_SA_fac,5,Texas,TX
25712,48,14,2010,Med_SA_fac,6,Texas,TX
25713,48,15,2010,Med_SA_fac,3,Texas,TX
25714,48,16,2010,Med_SA_fac,4,Texas,TX
25715,48,17,2010,Med_SA_fac,13,Texas,TX
25716,48,18,2010,Med_SA_fac,20,Texas,TX
25717,48,19,2010,Med_SA_fac,7,Texas,TX
25718,48,2,2010,Med_SA_fac,20,Texas,TX
25719,48,20,2010,Med_SA_fac,9,Texas,TX
25720,48,21,2010,Med_SA_fac,21,Texas,TX
25721,48,22,2010,Med_SA_fac,22,Texas,TX
25722,48,23,2010,Med_SA_fac,17,Texas,TX
25723,48,24,2010,Med_SA_fac,22,Texas,TX
25724,48,25,2010,Med_SA_fac,25,Texas,TX
25725,48,26,2010,Med_SA_fac,22,Texas,TX
25726,48,27,2010,Med_SA_fac,3,Texas,TX
25727,48,28,2010,Med_SA_fac,19,Texas,TX
25728,48,29,2010,Med_SA_fac,20,Texas,TX
25729,48,3,2010,Med_SA_fac,3,Texas,TX
25730,48,30,2010,Med_SA_fac,11,Texas,TX
25731,48,32,2010,Med_SA_fac,14,Texas,TX
25732,48,33,2010,Med_SA_fac,22,Texas,TX
25733,48,34,2010,Med_SA_fac,10,Texas,TX
25734,48,35,2010,Med_SA_fac,18,Texas,TX
25735,48,36,2010,Med_SA_fac,20,Texas,TX
25736,48,4,2010,Med_SA_fac,7,Texas,TX
25737,48,5,2010,Med_SA_fac,12,Texas,TX
25738,48,6,2010,Med_SA_fac,11,Texas,TX
25739,48,7,2010,Med_SA_fac,20,Texas,TX
25740,48,8,2010,Med_SA_fac,21,Texas,TX
25741,48,9,2010,Med_SA_fac,21,Texas,TX
25742,49,1,2010,Med_SA_fac,13,Utah,UT
25743,49,2,2010,Med_SA_fac,41,Utah,UT
25744,49,3,2010,Med_SA_fac,34,Utah,UT
25745,49,4,2010,Med_SA_fac,31,Utah,UT
25746,50,1,2010,Med_SA_fac,30,Vermont,VT
25747,51,1,2010,Med_SA_fac,10,Virginia,VA
25748,51,10,2010,Med_SA_fac,6,Virginia,VA
25749,51,11,2010,Med_SA_fac,2,Virginia,VA
25750,51,2,2010,Med_SA_fac,11,Virginia,VA
25751,51,3,2010,Med_SA_fac,9,Virginia,VA
25752,51,4,2010,Med_SA_fac,6,Virginia,VA
25753,51,5,2010,Med_SA_fac,8,Virginia,VA
25754,51,6,2010,Med_SA_fac,5,Virginia,VA
25755,51,7,2010,Med_SA_fac,2,Virginia,VA
25756,51,8,2010,Med_SA_fac,7,Virginia,VA
25757,51,9,2010,Med_SA_fac,13,Virginia,VA
25758,53,1,2010,Med_SA_fac,81,Washington,WA
25759,53,10,2010,Med_SA_fac,28,Washington,WA
25760,53,2,2010,Med_SA_fac,30,Washington,WA
25761,53,3,2010,Med_SA_fac,29,Washington,WA
25762,53,4,2010,Med_SA_fac,30,Washington,WA
25763,53,5,2010,Med_SA_fac,31,Washington,WA
25764,53,6,2010,Med_SA_fac,41,Washington,WA
25765,53,7,2010,Med_SA_fac,69,Washington,WA
25766,53,8,2010,Med_SA_fac,73,Washington,WA
25767,53,9,2010,Med_SA_fac,70,Washington,WA
25768,54,1,2010,Med_SA_fac,18,West Virginia,WV
25769,54,2,2010,Med_SA_fac,10,West Virginia,WV
25770,54,3,2010,Med_SA_fac,17,West Virginia,WV
25771,55,1,2010,Med_SA_fac,44,Wisconsin,WI
25772,55,2,2010,Med_SA_fac,29,Wisconsin,WI
25773,55,3,2010,Med_SA_fac,23,Wisconsin,WI
25774,55,4,2010,Med_SA_fac,30,Wisconsin,WI
25775,55,5,2010,Med_SA_fac,37,Wisconsin,WI
25776,55,6,2010,Med_SA_fac,35,Wisconsin,WI
25777,55,7,2010,Med_SA_fac,34,Wisconsin,WI
25778,55,8,2010,Med_SA_fac,22,Wisconsin,WI
25779,56,1,2010,Med_SA_fac,29,Wyoming,WY
